LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate,BlockId
22050,81109,203838,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.17.177:50010 is added to blk_-4069087448078482387 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-4069087448078482387
22256,81109,203840,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000125_0/part-00125. blk_-7086735329275631321,E22,BLOCK* NameSystem.allocateBlock:<*>,blk_-7086735329275631321
22259,81109,203840,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.239:50010 is added to blk_-4069087448078482387 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-4069087448078482387
22333,81109,203841,266,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7086735329275631321 src: /10.251.126.83:50175 dest: /10.251.126.83:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_-7086735329275631321
22349,81109,203841,274,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7086735329275631321 src: /10.251.214.225:53407 dest: /10.251.214.225:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_-7086735329275631321
22353,81109,203841,278,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7086735329275631321 src: /10.251.214.225:33417 dest: /10.251.214.225:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_-7086735329275631321
25418,81109,203905,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000185_0/part-00185. blk_615202211455656487,E22,BLOCK* NameSystem.allocateBlock:<*>,blk_615202211455656487
25454,81109,203905,300,INFO,dfs.DataNode$DataXceiver,Receiving block blk_615202211455656487 src: /10.250.10.144:60483 dest: /10.250.10.144:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_615202211455656487
26032,81109,203910,283,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8491971867438278117 src: /10.250.13.188:48589 dest: /10.250.13.188:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_8491971867438278117
26037,81109,203910,284,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8491971867438278117 src: /10.250.13.188:37640 dest: /10.250.13.188:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_8491971867438278117
26038,81109,203910,284,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8491971867438278117 src: /10.251.31.160:47596 dest: /10.251.31.160:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_8491971867438278117
26047,81109,203910,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000345_0/part-00345. blk_8491971867438278117,E22,BLOCK* NameSystem.allocateBlock:<*>,blk_8491971867438278117
26187,81109,203911,306,INFO,dfs.DataNode$DataXceiver,Receiving block blk_615202211455656487 src: /10.250.10.144:52794 dest: /10.250.10.144:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_615202211455656487
26582,81109,203915,281,INFO,dfs.DataNode$DataXceiver,Receiving block blk_615202211455656487 src: /10.251.31.5:48523 dest: /10.251.31.5:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_615202211455656487
26741,81109,203917,253,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-533210835770446829 terminating,E11,PacketResponder <*> for block <*> terminating,blk_-533210835770446829
26742,81109,203917,253,INFO,dfs.DataNode$PacketResponder,Received block blk_-533210835770446829 of size 67108864 from /10.251.42.207,E9,Received block <*> of size <*> from /<*>,blk_-533210835770446829
26743,81109,203917,258,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-533210835770446829 terminating,E11,PacketResponder <*> for block <*> terminating,blk_-533210835770446829
26746,81109,203917,258,INFO,dfs.DataNode$PacketResponder,Received block blk_-533210835770446829 of size 67108864 from /10.251.70.5,E9,Received block <*> of size <*> from /<*>,blk_-533210835770446829
26762,81109,203917,267,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-533210835770446829 terminating,E11,PacketResponder <*> for block <*> terminating,blk_-533210835770446829
26764,81109,203917,267,INFO,dfs.DataNode$PacketResponder,Received block blk_-533210835770446829 of size 67108864 from /10.251.42.207,E9,Received block <*> of size <*> from /<*>,blk_-533210835770446829
26786,81109,203917,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.70.5:50010 is added to blk_-533210835770446829 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-533210835770446829
26969,81109,203918,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.4:50010 is added to blk_-533210835770446829 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-533210835770446829
26994,81109,203918,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.42.207:50010 is added to blk_-533210835770446829 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-533210835770446829
27174,81109,203920,286,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6420857752883092988 src: /10.251.31.180:59787 dest: /10.251.31.180:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_6420857752883092988
27177,81109,203920,288,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6420857752883092988 src: /10.251.31.180:57750 dest: /10.251.31.180:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_6420857752883092988
27202,81109,203920,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000135_0/part-00135. blk_6420857752883092988,E22,BLOCK* NameSystem.allocateBlock:<*>,blk_6420857752883092988
27219,81109,203920,311,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6420857752883092988 src: /10.251.127.47:38120 dest: /10.251.127.47:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_6420857752883092988
27316,81109,203921,293,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8720005406020789554 src: /10.251.89.155:36702 dest: /10.251.89.155:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_8720005406020789554
27318,81109,203921,294,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8720005406020789554 src: /10.251.91.229:37145 dest: /10.251.91.229:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_8720005406020789554
27327,81109,203921,299,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8720005406020789554 src: /10.251.91.229:54646 dest: /10.251.91.229:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_8720005406020789554
27331,81109,203921,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000156_0/part-00156. blk_8720005406020789554,E22,BLOCK* NameSystem.allocateBlock:<*>,blk_8720005406020789554
28356,81109,203930,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000369_0/part-00369. blk_-4856764023353422443,E22,BLOCK* NameSystem.allocateBlock:<*>,blk_-4856764023353422443
28417,81109,203930,303,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4856764023353422443 src: /10.250.6.191:52679 dest: /10.250.6.191:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_-4856764023353422443
28562,81109,203931,297,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4856764023353422443 src: /10.250.6.191:44923 dest: /10.250.6.191:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_-4856764023353422443
28601,81109,203931,308,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4856764023353422443 src: /10.251.75.49:42420 dest: /10.251.75.49:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_-4856764023353422443
28732,81109,203932,299,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8869736409186522879 src: /10.251.111.37:60518 dest: /10.251.111.37:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_8869736409186522879
28765,81109,203932,314,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8869736409186522879 src: /10.251.111.37:59203 dest: /10.251.111.37:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_8869736409186522879
28778,81109,203932,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000100_0/part-00100. blk_8869736409186522879,E22,BLOCK* NameSystem.allocateBlock:<*>,blk_8869736409186522879
28801,81109,203933,267,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-7086735329275631321 terminating,E11,PacketResponder <*> for block <*> terminating,blk_-7086735329275631321
28806,81109,203933,267,INFO,dfs.DataNode$PacketResponder,Received block blk_-7086735329275631321 of size 67108864 from /10.251.126.83,E9,Received block <*> of size <*> from /<*>,blk_-7086735329275631321
28830,81109,203933,275,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-7086735329275631321 terminating,E11,PacketResponder <*> for block <*> terminating,blk_-7086735329275631321
28831,81109,203933,275,INFO,dfs.DataNode$PacketResponder,Received block blk_-7086735329275631321 of size 67108864 from /10.251.214.225,E9,Received block <*> of size <*> from /<*>,blk_-7086735329275631321
28838,81109,203933,279,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-7086735329275631321 terminating,E11,PacketResponder <*> for block <*> terminating,blk_-7086735329275631321
28841,81109,203933,279,INFO,dfs.DataNode$PacketResponder,Received block blk_-7086735329275631321 of size 67108864 from /10.251.214.225,E9,Received block <*> of size <*> from /<*>,blk_-7086735329275631321
28844,81109,203933,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.225:50010 is added to blk_-7086735329275631321 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-7086735329275631321
28897,81109,203933,300,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8869736409186522879 src: /10.250.19.16:56108 dest: /10.250.19.16:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_8869736409186522879
28929,81109,203933,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.126.83:50010 is added to blk_-7086735329275631321 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-7086735329275631321
28936,81109,203933,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.123.33:50010 is added to blk_-7086735329275631321 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-7086735329275631321
29658,81109,203939,284,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_8491971867438278117 terminating,E11,PacketResponder <*> for block <*> terminating,blk_8491971867438278117
29660,81109,203939,284,INFO,dfs.DataNode$PacketResponder,Received block blk_8491971867438278117 of size 67108864 from /10.250.13.188,E9,Received block <*> of size <*> from /<*>,blk_8491971867438278117
29662,81109,203939,285,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_8491971867438278117 terminating,E11,PacketResponder <*> for block <*> terminating,blk_8491971867438278117
29663,81109,203939,285,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_8491971867438278117 terminating,E11,PacketResponder <*> for block <*> terminating,blk_8491971867438278117
29665,81109,203939,285,INFO,dfs.DataNode$PacketResponder,Received block blk_8491971867438278117 of size 67108864 from /10.250.13.188,E9,Received block <*> of size <*> from /<*>,blk_8491971867438278117
29666,81109,203939,285,INFO,dfs.DataNode$PacketResponder,Received block blk_8491971867438278117 of size 67108864 from /10.251.31.160,E9,Received block <*> of size <*> from /<*>,blk_8491971867438278117
29823,81109,203940,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.74.227:50010 is added to blk_8491971867438278117 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_8491971867438278117
29828,81109,203940,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.13.188:50010 is added to blk_8491971867438278117 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_8491971867438278117
29830,81109,203940,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.31.160:50010 is added to blk_8491971867438278117 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_8491971867438278117
30079,81109,203942,304,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-55630469942090497 src: /10.251.214.18:58178 dest: /10.251.214.18:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_-55630469942090497
30112,81109,203942,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000211_0/part-00211. blk_-55630469942090497,E22,BLOCK* NameSystem.allocateBlock:<*>,blk_-55630469942090497
30208,81109,203943,307,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-55630469942090497 src: /10.251.214.18:51149 dest: /10.251.214.18:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_-55630469942090497
30458,81109,203945,311,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-55630469942090497 src: /10.251.42.246:42862 dest: /10.251.42.246:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_-55630469942090497
30561,81109,203946,307,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6618124016448099417 src: /10.251.197.161:58408 dest: /10.251.197.161:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_-6618124016448099417
30597,81109,203946,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000384_0/part-00384. blk_-6618124016448099417,E22,BLOCK* NameSystem.allocateBlock:<*>,blk_-6618124016448099417
30634,81109,203947,287,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_6420857752883092988 terminating,E11,PacketResponder <*> for block <*> terminating,blk_6420857752883092988
30637,81109,203947,287,INFO,dfs.DataNode$PacketResponder,Received block blk_6420857752883092988 of size 67108864 from /10.251.31.180,E9,Received block <*> of size <*> from /<*>,blk_6420857752883092988
30641,81109,203947,289,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_6420857752883092988 terminating,E11,PacketResponder <*> for block <*> terminating,blk_6420857752883092988
30642,81109,203947,289,INFO,dfs.DataNode$PacketResponder,Received block blk_6420857752883092988 of size 67108864 from /10.251.31.180,E9,Received block <*> of size <*> from /<*>,blk_6420857752883092988
30678,81109,203947,313,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_6420857752883092988 terminating,E11,PacketResponder <*> for block <*> terminating,blk_6420857752883092988
30679,81109,203947,313,INFO,dfs.DataNode$PacketResponder,Received block blk_6420857752883092988 of size 67108864 from /10.251.127.47,E9,Received block <*> of size <*> from /<*>,blk_6420857752883092988
30692,81109,203947,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.31.5:50010 is added to blk_6420857752883092988 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_6420857752883092988
30700,81109,203947,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.31.180:50010 is added to blk_6420857752883092988 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_6420857752883092988
30839,81109,203948,312,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6618124016448099417 src: /10.251.37.240:49749 dest: /10.251.37.240:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_-6618124016448099417
30850,81109,203948,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.127.47:50010 is added to blk_6420857752883092988 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_6420857752883092988
30857,81109,203948,325,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6618124016448099417 src: /10.251.197.161:38158 dest: /10.251.197.161:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_-6618124016448099417
30884,81109,203949,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.89.155:50010 is added to blk_8720005406020789554 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_8720005406020789554
30944,81109,203949,294,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_8720005406020789554 terminating,E11,PacketResponder <*> for block <*> terminating,blk_8720005406020789554
30945,81109,203949,294,INFO,dfs.DataNode$PacketResponder,Received block blk_8720005406020789554 of size 67108864 from /10.251.89.155,E9,Received block <*> of size <*> from /<*>,blk_8720005406020789554
30947,81109,203949,295,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_8720005406020789554 terminating,E11,PacketResponder <*> for block <*> terminating,blk_8720005406020789554
30949,81109,203949,295,INFO,dfs.DataNode$PacketResponder,Received block blk_8720005406020789554 of size 67108864 from /10.251.91.229,E9,Received block <*> of size <*> from /<*>,blk_8720005406020789554
30969,81109,203949,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.26.131:50010 is added to blk_8720005406020789554 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_8720005406020789554
30973,81109,203949,300,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_8720005406020789554 terminating,E11,PacketResponder <*> for block <*> terminating,blk_8720005406020789554
30974,81109,203949,300,INFO,dfs.DataNode$PacketResponder,Received block blk_8720005406020789554 of size 67108864 from /10.251.91.229,E9,Received block <*> of size <*> from /<*>,blk_8720005406020789554
31090,81109,203950,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.91.229:50010 is added to blk_8720005406020789554 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_8720005406020789554
31533,81109,203954,306,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1692120908097027760 src: /10.251.107.50:53761 dest: /10.251.107.50:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_1692120908097027760
31562,81109,203954,328,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1692120908097027760 src: /10.251.107.50:57409 dest: /10.251.107.50:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_1692120908097027760
31567,81109,203954,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000101_0/part-00101. blk_1692120908097027760,E22,BLOCK* NameSystem.allocateBlock:<*>,blk_1692120908097027760
31660,81109,203955,315,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1692120908097027760 src: /10.251.106.10:34113 dest: /10.251.106.10:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_1692120908097027760
32061,81109,203959,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.6.191:50010 is added to blk_-4856764023353422443 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-4856764023353422443
32094,81109,203959,298,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-4856764023353422443 terminating,E11,PacketResponder <*> for block <*> terminating,blk_-4856764023353422443
32095,81109,203959,298,INFO,dfs.DataNode$PacketResponder,Received block blk_-4856764023353422443 of size 67108864 from /10.250.6.191,E9,Received block <*> of size <*> from /<*>,blk_-4856764023353422443
32098,81109,203959,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.49:50010 is added to blk_-4856764023353422443 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-4856764023353422443
32116,81109,203959,304,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-4856764023353422443 terminating,E11,PacketResponder <*> for block <*> terminating,blk_-4856764023353422443
32117,81109,203959,304,INFO,dfs.DataNode$PacketResponder,Received block blk_-4856764023353422443 of size 67108864 from /10.250.6.191,E9,Received block <*> of size <*> from /<*>,blk_-4856764023353422443
32123,81109,203959,309,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-4856764023353422443 terminating,E11,PacketResponder <*> for block <*> terminating,blk_-4856764023353422443
32124,81109,203959,309,INFO,dfs.DataNode$PacketResponder,Received block blk_-4856764023353422443 of size 67108864 from /10.251.75.49,E9,Received block <*> of size <*> from /<*>,blk_-4856764023353422443
32181,81109,203959,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.19:50010 is added to blk_-4856764023353422443 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-4856764023353422443
32190,81109,204000,270,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-2437547284244111497 terminating,E11,PacketResponder <*> for block <*> terminating,blk_-2437547284244111497
32191,81109,204000,270,INFO,dfs.DataNode$PacketResponder,Received block blk_-2437547284244111497 of size 67108864 from /10.251.123.132,E9,Received block <*> of size <*> from /<*>,blk_-2437547284244111497
32201,81109,204000,283,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_615202211455656487 terminating,E11,PacketResponder <*> for block <*> terminating,blk_615202211455656487
32205,81109,204000,283,INFO,dfs.DataNode$PacketResponder,Received block blk_615202211455656487 of size 67108864 from /10.251.31.5,E9,Received block <*> of size <*> from /<*>,blk_615202211455656487
32244,81109,204000,308,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_615202211455656487 terminating,E11,PacketResponder <*> for block <*> terminating,blk_615202211455656487
32245,81109,204000,308,INFO,dfs.DataNode$PacketResponder,Received block blk_615202211455656487 of size 67108864 from /10.250.10.144,E9,Received block <*> of size <*> from /<*>,blk_615202211455656487
32247,81109,204000,309,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_615202211455656487 terminating,E11,PacketResponder <*> for block <*> terminating,blk_615202211455656487
32248,81109,204000,309,INFO,dfs.DataNode$PacketResponder,Received block blk_615202211455656487 of size 67108864 from /10.250.10.144,E9,Received block <*> of size <*> from /<*>,blk_615202211455656487
32249,81109,204000,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.202.134:50010 is added to blk_615202211455656487 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_615202211455656487
32250,81109,204000,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.31.5:50010 is added to blk_615202211455656487 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_615202211455656487
32296,81109,204001,258,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-2437547284244111497 terminating,E11,PacketResponder <*> for block <*> terminating,blk_-2437547284244111497
32297,81109,204001,258,INFO,dfs.DataNode$PacketResponder,Received block blk_-2437547284244111497 of size 67108864 from /10.251.106.10,E9,Received block <*> of size <*> from /<*>,blk_-2437547284244111497
32298,81109,204001,259,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-2437547284244111497 terminating,E11,PacketResponder <*> for block <*> terminating,blk_-2437547284244111497
32299,81109,204001,259,INFO,dfs.DataNode$PacketResponder,Received block blk_-2437547284244111497 of size 67108864 from /10.251.106.10,E9,Received block <*> of size <*> from /<*>,blk_-2437547284244111497
32300,81109,204001,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.106.10:50010 is added to blk_-2437547284244111497 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-2437547284244111497
32301,81109,204001,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.123.132:50010 is added to blk_-2437547284244111497 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-2437547284244111497
32402,81109,204001,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.10.144:50010 is added to blk_615202211455656487 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_615202211455656487
32527,81109,204002,319,INFO,dfs.DataNode$DataXceiver,Receiving block blk_7985524981839863080 src: /10.251.123.20:55912 dest: /10.251.123.20:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_7985524981839863080
32532,81109,204002,320,INFO,dfs.DataNode$DataXceiver,Receiving block blk_7985524981839863080 src: /10.251.123.20:35437 dest: /10.251.123.20:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_7985524981839863080
32539,81109,204002,324,INFO,dfs.DataNode$DataXceiver,Receiving block blk_7985524981839863080 src: /10.251.31.160:33378 dest: /10.251.31.160:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_7985524981839863080
32557,81109,204002,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000087_0/part-00087. blk_7985524981839863080,E22,BLOCK* NameSystem.allocateBlock:<*>,blk_7985524981839863080
32634,81109,204003,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.146:50010 is added to blk_-2437547284244111497 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-2437547284244111497
33061,81109,204007,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000145_0/part-00145. blk_-4636159087827707811,E22,BLOCK* NameSystem.allocateBlock:<*>,blk_-4636159087827707811
33095,81109,204007,301,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_8869736409186522879 terminating,E11,PacketResponder <*> for block <*> terminating,blk_8869736409186522879
33096,81109,204007,301,INFO,dfs.DataNode$PacketResponder,Received block blk_8869736409186522879 of size 67108864 from /10.250.19.16,E9,Received block <*> of size <*> from /<*>,blk_8869736409186522879
33099,81109,204007,303,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_8869736409186522879 terminating,E11,PacketResponder <*> for block <*> terminating,blk_8869736409186522879
33100,81109,204007,303,INFO,dfs.DataNode$PacketResponder,Received block blk_8869736409186522879 of size 67108864 from /10.251.111.37,E9,Received block <*> of size <*> from /<*>,blk_8869736409186522879
33121,81109,204007,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.134:50010 is added to blk_8869736409186522879 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_8869736409186522879
33130,81109,204007,316,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_8869736409186522879 terminating,E11,PacketResponder <*> for block <*> terminating,blk_8869736409186522879
